VAR,X,Y,Z,TOTAL,HALO
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.22629,0.290674
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.53234,0.336375
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.52276,0.327783
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.53135,0.330715
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.23552,0.301235
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.58477,0.3293
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.53583,0.329658
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.56955,0.330693
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.39475,0.306593
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.52851,0.331165
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.43965,0.265708
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.53068,0.342752
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.31446,0.298317
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.48526,0.325829
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.53406,0.351105
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.53406,0.331375
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.35568,0.319958
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.53666,0.333018
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.52194,0.32874
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.53242,0.331794
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.25358,0.291907
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.53288,0.333754
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.53062,0.331083
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.5315,0.341143
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.40267,0.308787
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.50865,0.323449
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.52941,0.333941
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,1.70575,0.227321
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.17982,0.307362
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.52604,0.331161
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.53487,0.33772
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.52324,0.331804
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.09991,0.28018
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.5444,0.339395
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.53057,0.33225
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.53485,0.327543
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.20849,0.291512
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.50798,0.324248
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.49055,0.31852
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.53345,0.330437
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.14001,0.285038
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.54649,0.339855
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.53185,0.331217
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.53668,0.337652
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.2395,0.29441
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.53655,0.351947
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.51067,0.333249
fastwaves-0-0-1-2-2-2-3-3-3-pz,64,64,60,2.5369,0.344003
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.38974,0.116926
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.63982,0.129818
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.51292,0.117349
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.66674,0.119104
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.76036,0.115822
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.79269,0.144263
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.57762,0.124807
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.38837,0.117927
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.81247,0.114944
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.43293,0.117777
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.53613,0.121034
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.24078,0.126666
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.63491,0.11523
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.31903,0.12091
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.61075,0.116144
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.91874,0.123073
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.39988,0.114601
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.73413,0.116656
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.56527,0.116243
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.55884,0.118107
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.5055,0.126569
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.2845,0.121819
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.70305,0.118231
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.27675,0.121468
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.5774,0.120581
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,2.34017,0.119432
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,4.01398,0.164522
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,4.02305,0.174335
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,4.03461,0.188341
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,4.0298,0.178428
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,4.08435,0.179895
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,4.02384,0.186056
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,4.02912,0.17958
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,4.01792,0.187656
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.88979,0.115031
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.99489,0.147634
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,4.00274,0.164095
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.70474,0.12064
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.71559,0.118158
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.44018,0.118567
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.61238,0.119386
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.36325,0.120156
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.83306,0.117549
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.26637,0.117995
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.53906,0.120232
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.40383,0.117792
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.68811,0.118634
fastwaves-0-0-0-0-0-0-0-0-0-px,64,64,60,3.63991,0.120646
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.08149,0.165565
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.26239,0.17845
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.30512,0.179547
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.0787,0.163828
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.28038,0.178668
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.25509,0.178607
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.10525,0.167927
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.26237,0.19549
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.24855,0.177745
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.06756,0.156478
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.25989,0.176691
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.25826,0.179787
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.14019,0.169364
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.30151,0.177786
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.26059,0.179172
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.10471,0.16568
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.25893,0.177584
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.26282,0.17936
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.11921,0.173544
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.25599,0.177304
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.2626,0.179773
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.24171,0.172393
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.36009,0.180239
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.25629,0.176657
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.2314,0.182367
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.25211,0.178619
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.26268,0.175786
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,1.20068,0.110154
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.25135,0.177784
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.2549,0.186349
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.14414,0.164433
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.25642,0.196322
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.2573,0.179342
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.24686,0.171836
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.25396,0.184858
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.26338,0.177525
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.24893,0.176055
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.27158,0.196048
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.26306,0.180608
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.24626,0.17977
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.32383,0.178433
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.2605,0.178036
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.25793,0.177518
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.26056,0.190427
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.25605,0.177462
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.25941,0.178043
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.15381,0.165284
fastwaves-0-0-0-0-0-0-1-1-1,64,64,60,2.25645,0.177387
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.54143,0.375792
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.36338,0.352266
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.55282,0.373212
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.54247,0.373692
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.54397,0.374449
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.50389,0.362465
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.48467,0.356847
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.54769,0.383586
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.53542,0.375227
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.54606,0.374239
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.30018,0.361196
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.5336,0.383948
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.54154,0.374536
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.59422,0.390926
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.15914,0.320117
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.51287,0.34759
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.53368,0.371246
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.5305,0.369504
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.52105,0.363787
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.25358,0.364279
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.52973,0.361916
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.52593,0.364648
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.63032,0.446069
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.15513,0.319919
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.53992,0.373674
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.52895,0.373624
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.55252,0.374821
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,1.41428,0.223976
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.55134,0.373846
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.58107,0.376075
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.53085,0.375149
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.33101,0.356032
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.53058,0.368274
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.54926,0.383868
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.54108,0.375093
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.36839,0.353497
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.25687,0.360478
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.54474,0.380332
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.54137,0.373815
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.5316,0.39104
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.24955,0.365284
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.55504,0.394087
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.50211,0.358255
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.54097,0.368727
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.28629,0.361835
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.53784,0.372588
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.53996,0.371494
fastwaves-0-1-2-2-2-3-4-4-4,64,64,60,2.53932,0.374882
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.32287,0.492083
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.32221,0.500957
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.31316,0.489792
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.38548,0.486572
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.30463,0.488848
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.03778,0.435115
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,2.90867,0.428532
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,2.92782,0.41872
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.29685,0.481851
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.31475,0.493414
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.3362,0.493001
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.33375,0.49049
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.2729,0.466025
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.27843,0.476672
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.31419,0.49608
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.28841,0.476062
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,2.91947,0.420576
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,2.87518,0.416422
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.12437,0.482992
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.29687,0.48949
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.3297,0.502563
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.3494,0.501929
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.34269,0.489863
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.3289,0.490222
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.3423,0.501081
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,4.00034,0.397767
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.04158,0.438057
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,2.74523,0.389773
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.0641,0.447507
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.3199,0.502029
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.32135,0.490499
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.32011,0.504386
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.32724,0.489304
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.29724,0.48333
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.31752,0.498812
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.30252,0.482639
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.03884,0.439156
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,2.90804,0.417894
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,2.95135,0.426941
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.00249,0.404614
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.33667,0.504542
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.32783,0.49334
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.3075,0.492391
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.3201,0.490424
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.28919,0.482065
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.31808,0.501174
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.28755,0.487124
fastwaves-0-1-1-1-2-2-2-2-3-pz,64,64,60,3.28016,0.486458
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.50645,0.365123
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.51257,0.363966
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.20742,0.312081
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.52013,0.372245
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.51545,0.370061
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.50903,0.381032
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.30223,0.33798
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.57003,0.376827
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.54144,0.363017
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.51441,0.366639
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.27903,0.319367
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.51014,0.367111
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.52524,0.373499
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.50827,0.367506
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.27342,0.3279
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.51926,0.374806
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.51105,0.376237
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.50134,0.355451
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.18373,0.31836
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.52439,0.376306
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.51093,0.365357
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.50967,0.363367
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.2135,0.321899
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.51827,0.363959
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.51191,0.374862
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.51989,0.363596
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,4.09704,0.610375
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.42727,0.333416
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.52547,0.377021
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.5131,0.367894
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.48622,0.376671
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.4521,0.34959
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.51893,0.384803
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.51941,0.366472
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.5127,0.384473
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.23128,0.31663
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.5152,0.36766
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.52027,0.366352
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.50276,0.363678
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.1925,0.324449
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.51949,0.367577
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.51359,0.367409
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.52825,0.367657
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.26142,0.331294
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.50717,0.382374
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.51627,0.369254
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.52143,0.385783
fastwaves-0-1-2-2-2-2-3-4-4-pz,64,64,60,2.20095,0.329322
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.82812,0.31655
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.64369,0.277496
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.78687,0.291745
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.82823,0.311854
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.75836,0.259358
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.7946,0.292178
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.33579,0.251816
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.7925,0.28994
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.75641,0.271086
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.79856,0.29313
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.80895,0.296315
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.4609,0.268543
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.76855,0.298181
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.82288,0.313127
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.82593,0.32184
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.83438,0.324526
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.49518,0.27415
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.7202,0.305846
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.81959,0.313461
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.82432,0.325869
fastwaves-0-1-1-1-1-1-2-3-3-my,64,64,60,2.83911,0.321011
