VAR,X,Y,Z,TOTAL,HALO
IN1BD1,60,10,100,0.050524,0.0
IN1BD1,60,10,100,0.039141,0.0
IN1BD1,60,10,100,0.046483,0.0
IN1BD1,60,10,100,0.049524,0.0
IN1BD1,60,10,100,0.049983,0.0
IN1BD1,60,10,100,0.042006,0.0
IN1BD1,60,10,100,0.040744,0.0
IN1BD1,60,10,100,0.04132,0.0
IN2BD0,20,68,40,0.056831,0.0
IN2BD0,20,68,40,0.055604,0.0
IN2BD0,20,68,40,0.056159,0.0
IN2BD0,20,68,40,0.063767,0.0
IN2BD0,20,68,40,0.064217,0.0
IN2BD0,20,68,40,0.063692,0.0
IN2BD0,20,68,40,0.059595,0.0
IN2BD0,20,68,40,0.051043,0.0
IN2BD0,20,68,40,0.053792,0.0
IN2BD0,20,68,40,0.057006,0.0
IN2BD0,20,68,40,0.06145,0.0
IN2BD0,20,68,40,0.061193,0.0
IN2BD0,20,68,40,0.062651,0.0
IN2BD0,20,68,40,0.061488,0.0
IN2BD0,20,68,40,0.059721,0.0
IN2BD0,20,68,40,0.088054,0.0
IN2BD0,20,68,40,0.064665,0.0
IN2BD0,20,68,40,0.054629,0.0
IN2BD0,20,68,40,0.056716,0.0
IN2BD0,20,68,40,0.052662,0.0
IN2BD0,20,68,40,0.05674,0.0
IN2BD0,20,68,40,0.058945,0.0
IN2BD0,20,68,40,0.057965,0.0
IN2BD0,20,68,40,0.056114,0.0
IN2BD0,20,68,40,0.060317,0.0
IN2BD0,20,68,40,0.054043,0.0
IN2BD0,20,68,40,0.055106,0.0
IN2BD0,20,68,40,0.056529,0.0
IN2BD0,20,68,40,0.053853,0.0
IN2BD0,20,68,40,0.054623,0.0
IN2BD0,20,68,40,0.057596,0.0
IN2BD0,20,68,40,0.058189,0.0
IN2BD0,20,68,40,0.064327,0.0
IN2BD0,20,68,40,0.054902,0.0
IN2BD0,20,68,40,0.065756,0.0
IN2BD0,20,68,40,0.058052,0.0
IN2BD0,20,68,40,0.054139,0.0
IN2BD0,20,68,40,0.055095,0.0
IN2BD0,20,68,40,0.056099,0.0
IN2BD0,20,68,40,0.054788,0.0
IN2BD0,20,68,40,0.056846,0.0
IN2BD0,20,68,40,0.057369,0.0
IN2BD0,20,68,40,0.054194,0.0
IN2BD0,20,68,40,0.057565,0.0
IN2BD0,20,68,40,0.053617,0.0
IN2BD0,20,68,40,0.07466,0.0
IN2BD0,20,68,40,0.052071,0.0
IN2BD0,20,68,40,0.056762,0.0
IN2BD2,60,2,420,0.217747,0.0
IN2BD2,60,2,420,0.185812,0.0
IN2BD2,60,2,420,0.198914,0.0
IN2BD2,60,2,420,0.186446,0.0
IN2BD2,60,2,420,0.199636,0.0
IN2BD2,60,2,420,0.191142,0.0
IN2BD2,60,2,420,0.207034,0.0
IN2BD2,60,2,420,0.222122,0.0
IN2BD2,60,2,420,0.18926,0.0
IN2BD2,60,2,420,0.416174,0.0
IN2BD2,60,2,420,0.195252,0.0
IN2BD2,60,2,420,0.212917,0.0
IN2BD2,60,2,420,0.19674,0.0
IN2BD2,60,2,420,0.207896,0.0
IN2BD2,60,2,420,0.212499,0.0
IN2BD2,60,2,420,0.17518,0.0
IN2BD2,60,2,420,0.188832,0.0
IN2BD2,60,2,420,0.19123,0.0
IN2BD2,60,2,420,0.203218,0.0
IN2BD2,60,2,420,0.186238,0.0
IN2BD2,60,2,420,0.214427,0.0
IN2BD2,60,2,420,0.20974,0.0
IN2BD2,60,2,420,0.182274,0.0
IN2BD2,60,2,420,0.195593,0.0
IN2BD2,60,2,420,0.184731,0.0
IN2BD2,60,2,420,0.181615,0.0
IN2BD2,60,2,420,0.241837,0.0
IN2BD2,60,2,420,0.221051,0.0
IN2BD2,60,2,420,0.240708,0.0
IN2BD2,60,2,420,0.184326,0.0
IN2BD2,60,2,420,0.212114,0.0
IN2BD2,60,2,420,0.186718,0.0
IN2BD2,60,2,420,0.178372,0.0
IN2BD2,60,2,420,0.213603,0.0
IN2BD2,60,2,420,0.196086,0.0
IN2BD2,60,2,420,0.217701,0.0
IN2BD2,60,2,420,0.216334,0.0
IN2BD2,60,2,420,0.212303,0.0
IN2BD2,60,2,420,0.185089,0.0
IN2BD2,60,2,420,0.180881,0.0
IN2BD2,60,2,420,0.212401,0.0
IN2BD2,60,2,420,0.235306,0.0
IN2BD2,60,2,420,0.188935,0.0
IN2BD2,60,2,420,0.192708,0.0
IN2BD2,60,2,420,0.187657,0.0
IN2BD2,60,2,420,0.231599,0.0
IN2BD2,60,2,420,0.188315,0.0
IN2BD2,60,2,420,0.214835,0.0
IN0BD0,100,6,100,0.013899,0.0
IN0BD0,100,6,100,0.013379,0.0
IN0BD0,100,6,100,0.013799,0.0
IN0BD0,100,6,100,0.01423,0.0
IN0BD0,100,6,100,0.015517,0.0
IN0BD0,100,6,100,0.013507,0.0
IN0BD0,100,6,100,0.019877,0.0
IN0BD0,100,6,100,0.033261,0.0
IN0BD0,100,6,100,0.015208,0.0
IN0BD0,100,6,100,0.01527,0.0
IN0BD0,100,6,100,0.013588,0.0
IN0BD0,100,6,100,0.015341,0.0
IN0BD0,100,6,100,0.012988,0.0
IN0BD0,100,6,100,0.014506,0.0
IN0BD0,100,6,100,0.021114,0.0
IN0BD0,100,6,100,0.015394,0.0
IN0BD0,100,6,100,0.015768,0.0
IN0BD0,100,6,100,0.014346,0.0
IN0BD0,100,6,100,0.013317,0.0
IN0BD0,100,6,100,0.01765,0.0
IN0BD0,100,6,100,0.014942,0.0
IN0BD0,100,6,100,0.021212,0.0
IN0BD0,100,6,100,0.013767,0.0
IN0BD0,100,6,100,0.013413,0.0
IN0BD0,100,6,100,0.017772,0.0
IN0BD0,100,6,100,0.022466,0.0
IN0BD0,100,6,100,0.016155,0.0
IN0BD0,100,6,100,0.020905,0.0
IN0BD0,100,6,100,0.020291,0.0
IN0BD0,100,6,100,0.014673,0.0
IN0BD0,100,6,100,0.017725,0.0
IN0BD0,100,6,100,0.013403,0.0
IN0BD0,100,6,100,0.015095,0.0
IN0BD0,100,6,100,0.012943,0.0
IN0BD0,100,6,100,0.013462,0.0
IN0BD0,100,6,100,0.014476,0.0
IN0BD0,100,6,100,0.013364,0.0
IN0BD0,100,6,100,0.017591,0.0
IN0BD0,100,6,100,0.015031,0.0
IN0BD0,100,6,100,0.013114,0.0
IN0BD0,100,6,100,0.018074,0.0
IN0BD0,100,6,100,0.025794,0.0
IN0BD0,100,6,100,0.01323,0.0
IN0BD0,100,6,100,0.015759,0.0
IN0BD0,100,6,100,0.014494,0.0
IN0BD0,100,6,100,0.015571,0.0
IN0BD0,100,6,100,0.02117,0.0
IN0BD0,100,6,100,0.016585,0.0
IN2BD2,20,16,260,0.238368,0.0
IN2BD2,20,16,260,0.233034,0.0
IN2BD2,20,16,260,0.208426,0.0
IN2BD2,20,16,260,0.194546,0.0
IN2BD2,20,16,260,0.186631,0.0
IN2BD2,20,16,260,0.198133,0.0
IN2BD2,20,16,260,0.215282,0.0
IN2BD2,20,16,260,0.228718,0.0
IN2BD2,20,16,260,0.18322,0.0
IN2BD2,20,16,260,0.228464,0.0
IN2BD2,20,16,260,0.224973,0.0
IN2BD2,20,16,260,0.192725,0.0
IN2BD2,20,16,260,0.192416,0.0
IN2BD2,20,16,260,0.21274,0.0
IN2BD2,20,16,260,0.210961,0.0
IN2BD2,20,16,260,0.211503,0.0
IN2BD2,20,16,260,0.191623,0.0
IN2BD2,20,16,260,0.189647,0.0
IN2BD2,20,16,260,0.184481,0.0
IN2BD2,20,16,260,0.182312,0.0
IN2BD2,20,16,260,0.206471,0.0
IN2BD2,20,16,260,0.207633,0.0
IN2BD2,20,16,260,0.218542,0.0
IN2BD2,20,16,260,0.208643,0.0
IN2BD2,20,16,260,0.212243,0.0
IN2BD2,20,16,260,0.222348,0.0
IN2BD2,20,16,260,0.187242,0.0
IN2BD2,20,16,260,0.205533,0.0
IN2BD2,20,16,260,0.195169,0.0
IN2BD2,20,16,260,0.187891,0.0
IN2BD2,20,16,260,0.206475,0.0
IN2BD2,20,16,260,0.182009,0.0
IN2BD2,20,16,260,0.219509,0.0
IN2BD2,20,16,260,0.229711,0.0
IN2BD2,20,16,260,0.214607,0.0
IN2BD2,20,16,260,0.204058,0.0
IN2BD2,20,16,260,0.210862,0.0
IN2BD2,20,16,260,0.202779,0.0
IN2BD2,20,16,260,0.21184,0.0
IN2BD2,20,16,260,0.204091,0.0
IN2BD2,20,16,260,0.226422,0.0
IN2BD2,20,16,260,0.207223,0.0
IN2BD2,20,16,260,0.199617,0.0
IN2BD2,20,16,260,0.186275,0.0
IN2BD2,20,16,260,0.18952,0.0
IN2BD2,20,16,260,0.22375,0.0
IN2BD2,20,16,260,0.222042,0.0
IN2BD2,20,16,260,0.210777,0.0
IN3BD2,20,2,1100,0.357736,0.0
IN3BD2,20,2,1100,0.357871,0.0
IN3BD2,20,2,1100,0.265982,0.0
IN3BD2,20,2,1100,0.298496,0.0
IN3BD2,20,2,1100,0.275202,0.0
IN3BD2,20,2,1100,0.261088,0.0
IN3BD2,20,2,1100,0.398089,0.0
IN3BD2,20,2,1100,0.284198,0.0
IN3BD2,20,2,1100,0.301899,0.0
IN3BD2,20,2,1100,0.26702,0.0
IN3BD2,20,2,1100,0.289574,0.0
IN3BD2,20,2,1100,0.28786,0.0
IN3BD2,20,2,1100,0.261708,0.0
IN3BD2,20,2,1100,0.28119,0.0
IN3BD2,20,2,1100,0.29985,0.0
IN3BD2,20,2,1100,0.271589,0.0
IN3BD2,20,2,1100,0.265199,0.0
IN3BD2,20,2,1100,0.277054,0.0
IN3BD2,20,2,1100,0.2885,0.0
IN3BD2,20,2,1100,0.311256,0.0
IN3BD2,20,2,1100,0.286606,0.0
IN3BD2,20,2,1100,0.273279,0.0
IN3BD2,20,2,1100,0.275996,0.0
IN3BD2,20,2,1100,0.356756,0.0
IN3BD2,20,2,1100,0.354441,0.0
IN3BD2,20,2,1100,0.364394,0.0
IN3BD2,20,2,1100,0.347307,0.0
IN3BD2,20,2,1100,0.35632,0.0
IN3BD2,20,2,1100,0.355952,0.0
IN3BD2,20,2,1100,0.348997,0.0
IN3BD2,20,2,1100,0.361121,0.0
IN3BD2,20,2,1100,0.359385,0.0
IN3BD2,20,2,1100,0.3913,0.0
IN3BD2,20,2,1100,0.369313,0.0
IN3BD2,20,2,1100,0.353128,0.0
IN3BD2,20,2,1100,0.359691,0.0
IN3BD2,20,2,1100,0.366189,0.0
IN3BD2,20,2,1100,0.351488,0.0
IN3BD2,20,2,1100,0.283237,0.0
IN3BD2,20,2,1100,0.288984,0.0
IN3BD2,20,2,1100,0.266255,0.0
IN3BD2,20,2,1100,0.309258,0.0
IN3BD2,20,2,1100,0.267164,0.0
IN3BD2,20,2,1100,0.355931,0.0
IN3BD2,20,2,1100,0.283456,0.0
IN3BD2,20,2,1100,0.284055,0.0
IN3BD2,20,2,1100,0.390087,0.0
IN3BD2,20,2,1100,0.348046,0.0
IN3BD1,20,110,60,0.346618,0.0
IN3BD1,20,110,60,0.350464,0.0
IN3BD1,20,110,60,0.365988,0.0
IN3BD1,20,110,60,0.358825,0.0
IN3BD1,20,110,60,0.348582,0.0
IN3BD1,20,110,60,0.352072,0.0
IN3BD1,20,110,60,0.36078,0.0
IN3BD1,20,110,60,0.340423,0.0
IN3BD1,20,110,60,0.378418,0.0
IN3BD1,20,110,60,0.340612,0.0
IN3BD1,20,110,60,0.390376,0.0
IN3BD1,20,110,60,0.351736,0.0
IN3BD1,20,110,60,0.348154,0.0
IN3BD1,20,110,60,0.574154,0.0
IN3BD1,20,110,60,0.357282,0.0
IN3BD1,20,110,60,0.342143,0.0
IN3BD1,20,110,60,0.398082,0.0
IN3BD1,20,110,60,0.371078,0.0
IN3BD1,20,110,60,0.356186,0.0
IN3BD1,20,110,60,0.375927,0.0
IN3BD1,20,110,60,0.376396,0.0
IN3BD1,20,110,60,0.390874,0.0
IN3BD1,20,110,60,0.337581,0.0
IN3BD1,20,110,60,0.384429,0.0
IN3BD1,20,110,60,0.37947,0.0
IN3BD1,20,110,60,0.345688,0.0
IN3BD1,20,110,60,0.348859,0.0
IN3BD1,20,110,60,0.565081,0.0
IN3BD1,20,110,60,0.377733,0.0
IN3BD1,20,110,60,0.396221,0.0
IN3BD1,20,110,60,0.381984,0.0
IN3BD1,20,110,60,0.401859,0.0
IN3BD1,20,110,60,0.377881,0.0
IN3BD1,20,110,60,0.336619,0.0
IN3BD1,20,110,60,0.352422,0.0
IN3BD1,20,110,60,0.351117,0.0
IN3BD1,20,110,60,0.343385,0.0
IN3BD1,20,110,60,0.351955,0.0
IN3BD1,20,110,60,0.354411,0.0
IN3BD1,20,110,60,0.349501,0.0
IN3BD1,20,110,60,0.369272,0.0
IN3BD1,20,110,60,0.360057,0.0
IN3BD1,20,110,60,0.346384,0.0
IN3BD1,20,110,60,0.579514,0.0
IN3BD1,20,110,60,0.357069,0.0
IN3BD1,20,110,60,0.38932,0.0
IN3BD1,20,110,60,0.381784,0.0
IN3BD1,20,110,60,0.363607,0.0
IN2BD1,20,4,680,0.158706,0.0
IN2BD1,20,4,680,0.158776,0.0
IN2BD1,20,4,680,0.158016,0.0
IN2BD1,20,4,680,0.15726,0.0
IN2BD1,20,4,680,0.158691,0.0
IN2BD1,20,4,680,0.146364,0.0
IN2BD1,20,4,680,0.123389,0.0
IN2BD1,20,4,680,0.155681,0.0
IN2BD1,20,4,680,0.120962,0.0
IN2BD1,20,4,680,0.128654,0.0
IN2BD1,20,4,680,0.135427,0.0
IN2BD1,20,4,680,0.154861,0.0
IN2BD1,20,4,680,0.128682,0.0
IN2BD1,20,4,680,0.142299,0.0
IN2BD1,20,4,680,0.130767,0.0
IN2BD1,20,4,680,0.129149,0.0
IN2BD1,20,4,680,0.126254,0.0
IN2BD1,20,4,680,0.12589,0.0
IN2BD1,20,4,680,0.129364,0.0
IN2BD1,20,4,680,0.127904,0.0
IN2BD1,20,4,680,0.123183,0.0
IN2BD1,20,4,680,0.359308,0.0
IN2BD1,20,4,680,0.131373,0.0
IN2BD1,20,4,680,0.150541,0.0
IN2BD1,20,4,680,0.134288,0.0
IN2BD1,20,4,680,0.132754,0.0
IN2BD1,20,4,680,0.12877,0.0
IN2BD1,20,4,680,0.126126,0.0
IN2BD1,20,4,680,0.140761,0.0
IN2BD1,20,4,680,0.141178,0.0
IN2BD1,20,4,680,0.170489,0.0
IN2BD1,20,4,680,0.156253,0.0
IN2BD1,20,4,680,0.131732,0.0
IN2BD1,20,4,680,0.155736,0.0
IN2BD1,20,4,680,0.155762,0.0
IN2BD1,20,4,680,0.16665,0.0
IN2BD1,20,4,680,0.159372,0.0
IN2BD1,20,4,680,0.138501,0.0
IN2BD1,20,4,680,0.125446,0.0
IN2BD1,20,4,680,0.158861,0.0
IN2BD1,20,4,680,0.171476,0.0
IN2BD1,20,4,680,0.159549,0.0
IN2BD1,20,4,680,0.151679,0.0
IN2BD1,20,4,680,0.163139,0.0
IN2BD1,20,4,680,0.14759,0.0
IN2BD1,20,4,680,0.147269,0.0
IN2BD1,20,4,680,0.145247,0.0
IN2BD1,20,4,680,0.1441,0.0
IN0BD0,20,6,680,0.041238,0.0
IN0BD0,20,6,680,0.028981,0.0
IN0BD0,20,6,680,0.031053,0.0
IN0BD0,20,6,680,0.027627,0.0
IN0BD0,20,6,680,0.029179,0.0
IN0BD0,20,6,680,0.031779,0.0
IN0BD0,20,6,680,0.031937,0.0
IN0BD0,20,6,680,0.028541,0.0
IN0BD0,20,6,680,0.050339,0.0
IN0BD0,20,6,680,0.038854,0.0
IN0BD0,20,6,680,0.037957,0.0
IN0BD0,20,6,680,0.038378,0.0
IN0BD0,20,6,680,0.04348,0.0
IN0BD0,20,6,680,0.031151,0.0
IN0BD0,20,6,680,0.026295,0.0
IN0BD0,20,6,680,0.028042,0.0
IN0BD0,20,6,680,0.047581,0.0
IN0BD0,20,6,680,0.044067,0.0
IN0BD0,20,6,680,0.040584,0.0
IN0BD0,20,6,680,0.031643,0.0
IN0BD0,20,6,680,0.031779,0.0
IN0BD0,20,6,680,0.030792,0.0
IN0BD0,20,6,680,0.039733,0.0
IN0BD0,20,6,680,0.038525,0.0
IN0BD0,20,6,680,0.028388,0.0
IN0BD0,20,6,680,0.037474,0.0
IN0BD0,20,6,680,0.03041,0.0
IN0BD0,20,6,680,0.027817,0.0
IN0BD0,20,6,680,0.034691,0.0
IN0BD0,20,6,680,0.027897,0.0
IN0BD0,20,6,680,0.028717,0.0
IN0BD0,20,6,680,0.045724,0.0
IN0BD0,20,6,680,0.037085,0.0
IN0BD0,20,6,680,0.034254,0.0
IN0BD0,20,6,680,0.038876,0.0
IN0BD0,20,6,680,0.032593,0.0
IN0BD0,20,6,680,0.044683,0.0
IN0BD0,20,6,680,0.037022,0.0
IN0BD0,20,6,680,0.047954,0.0
IN0BD0,20,6,680,0.04297,0.0
IN0BD0,20,6,680,0.037182,0.0
IN0BD0,20,6,680,0.034904,0.0
IN0BD0,20,6,680,0.046494,0.0
IN0BD0,20,6,680,0.035987,0.0
IN0BD0,20,6,680,0.038783,0.0
IN0BD0,20,6,680,0.033777,0.0
IN0BD0,20,6,680,0.037042,0.0
IN0BD0,20,6,680,0.044959,0.0
IN2BD0,100,42,20,0.06054,0.0
IN2BD0,100,42,20,0.06746,0.0
IN2BD0,100,42,20,0.065439,0.0
IN2BD0,100,42,20,0.06874,0.0
IN2BD0,100,42,20,0.066242,0.0
IN2BD0,100,42,20,0.062759,0.0
IN2BD0,100,42,20,0.062462,0.0
IN2BD0,100,42,20,0.065083,0.0
IN2BD0,100,42,20,0.065487,0.0
IN2BD0,100,42,20,0.067238,0.0
IN2BD0,100,42,20,0.061225,0.0
IN2BD0,100,42,20,0.05638,0.0
IN2BD0,100,42,20,0.077522,0.0
IN2BD0,100,42,20,0.054933,0.0
IN2BD0,100,42,20,0.068325,0.0
IN2BD0,100,42,20,0.055966,0.0
IN2BD0,100,42,20,0.056707,0.0
IN2BD0,100,42,20,0.06371,0.0
IN2BD0,100,42,20,0.067036,0.0
IN2BD0,100,42,20,0.065221,0.0
IN2BD0,100,42,20,0.057534,0.0
IN2BD0,100,42,20,0.056743,0.0
IN2BD0,100,42,20,0.057373,0.0
IN2BD0,100,42,20,0.07647,0.0
IN2BD0,100,42,20,0.057282,0.0
IN2BD0,100,42,20,0.070861,0.0
IN2BD0,100,42,20,0.059736,0.0
IN2BD0,100,42,20,0.056989,0.0
IN2BD0,100,42,20,0.061377,0.0
IN2BD0,100,42,20,0.062293,0.0
IN2BD0,100,42,20,0.066067,0.0
IN2BD0,100,42,20,0.066248,0.0
IN2BD0,100,42,20,0.066811,0.0
IN2BD0,100,42,20,0.066398,0.0
IN2BD0,100,42,20,0.067698,0.0
IN2BD0,100,42,20,0.070155,0.0
IN2BD0,100,42,20,0.05793,0.0
IN2BD0,100,42,20,0.058615,0.0
IN2BD0,100,42,20,0.057823,0.0
IN2BD0,100,42,20,0.057467,0.0
IN2BD0,100,42,20,0.063738,0.0
IN2BD0,100,42,20,0.071298,0.0
IN2BD0,100,42,20,0.070423,0.0
IN2BD0,100,42,20,0.06629,0.0
IN2BD0,100,42,20,0.075491,0.0
IN2BD0,100,42,20,0.067946,0.0
IN2BD0,100,42,20,0.053639,0.0
IN2BD0,100,42,20,0.064848,0.0
IN3BD2,20,4,1100,0.526851,0.0
IN3BD2,20,4,1100,0.491544,0.0
IN3BD2,20,4,1100,0.484553,0.0
IN3BD2,20,4,1100,0.402696,0.0
IN3BD2,20,4,1100,0.492924,0.0
IN3BD2,20,4,1100,0.48163,0.0
IN3BD2,20,4,1100,0.49528,0.0
